RELB	66.0	0.0
RERE	71.0	0.0
REST	60.0	3305.0
REXO4	89.0	0.0
RFC1	91.0	0.0
RFX1	100.0	0.0
RFX2	67.0	0.0
RFX3	89.0	0.0
RFX4	58.0	0.0
RFX5	48.0	0.0
RFX7	73.0	0.0
RFXANK	47.0	0.0
RFXAP	76.0	0.0
RGS14	19.0	0.0
RHOX6	6.0	0.0
RING1	60.0	0.0
RLIM	59.0	0.0
RNF14	95.0	0.0
RNF19A	71.0	0.0
RNF2	82.0	13641.0
RNF4	99.0	0.0
RNF6	94.0	0.0
RNPS1	95.0	0.0
RORA	77.0	0.0
RORB	22.0	0.0
RORC	28.0	0.0
RPS6KA5	90.0	0.0
RSF1	79.0	0.0
RUNX1	61.0	0.0
RUNX1T1	86.0	0.0
RUNX2	36.0	0.0
RUNX3	8.0	0.0
RUVBL1	67.0	4.0
RUVBL2	81.0	5.0
RXRA	52.0	2509.0
RXRB	77.0	0.0
RXRG	40.0	0.0
RYBP	83.0	1156.0
SAFB	84.0	0.0
SALL1	58.0	105.0
SALL2	55.0	0.0
SALL3	49.0	0.0
SALL4	72.0	1217.0
SAP18	91.0	506.0
SAP30	82.0	0.0
SAP30BP	72.0	0.0
SATB1	67.0	0.0
SATB2	39.0	0.0
SCMH1	76.0	0.0
SCML2	25.0	0.0
SCX	41.0	0.0
SERTAD1	71.0	0.0
SERTAD2	99.0	0.0
SERTAD3	78.0	0.0
SETBP1	54.0	0.0
SETDB1	90.0	4204.0
SF1	89.0	0.0
SFPI1	1.0	0.0
SFPQ	91.0	0.0
SHH	24.0	0.0
SHOX2	42.0	0.0
SIM1	48.0	0.0
SIM2	32.0	0.0
SIN3A	65.0	12771.0
SIN3B	80.0	0.0
SIRT1	90.0	0.0
SIRT2	80.0	0.0
SIRT3	74.0	0.0
SIRT4	40.0	0.0
SIRT5	7.0	0.0
SIRT7	71.0	0.0
SIX1	63.0	0.0
SIX2	52.0	0.0
SIX3	30.0	0.0
SIX4	73.0	0.0
SIX5	74.0	0.0
SIX6	59.0	0.0
SKI	78.0	0.0
SKIL	71.0	0.0
SLA2	1.0	0.0
SLC39A11	77.0	0.0
SMAD1	85.0	730.0
SMAD2	73.0	6056.0
SMAD3	55.0	1343.0
SMAD4	3.0	0.0
SMAD5	68.0	0.0
SMAD6	74.0	0.0
SMAD7	87.0	0.0
SMAD9	39.0	0.0
SMARCA1	35.0	0.0
SMARCA2	52.0	0.0
SMARCA4	89.0	9382.0
SMARCA5	145.0	4.0
SMARCAD1	90.0	134.0
SMARCB1	78.0	0.0
SMARCC1	82.0	33.0
SMARCC2	78.0	0.0
SMARCD1	75.0	0.0
SMARCD2	82.0	0.0
SMARCD3	30.0	0.0
SMARCE1	87.0	0.0
SMURF1	72.0	0.0
SMURF2	79.0	0.0
SMYD1	4.0	0.0
SNAI1	74.0	0.0
SNAI2	63.0	0.0
SNAPC1	68.0	0.0
SNAPC2	64.0	0.0
SNAPC3	87.0	0.0
SNAPC4	71.0	0.0
SNAPC5	99.0	0.0
SND1	89.0	0.0
SNIP1	89.0	0.0
SNRPB	80.0	0.0
SNRPD1	101.0	0.0
SOS1	85.0	0.0
SOS2	58.0	0.0
SOWAHC	81.0	0.0
SOX10	35.0	0.0
SOX11	64.0	0.0
SOX14	26.0	0.0
SOX15	48.0	0.0
SOX17	20.0	1794.0
SOX18	50.0	0.0
SOX2	85.0	6603.0
SOX21	78.0	0.0
SOX3	28.0	0.0
SOX4	57.0	0.0
SOX5	13.0	0.0
SOX6	35.0	0.0
SOX7	44.0	0.0
SOX8	55.0	0.0
SOX9	39.0	0.0
SP1	98.0	0.0
SP2	79.0	0.0
SP3	80.0	0.0
SP4	86.0	0.0
SP5	42.0	0.0
SP7	16.0	0.0
SP8	41.0	0.0
SP9	29.0	0.0
SPDEF	7.0	0.0
SPEN	63.0	0.0
SPI1	11.0	0.0
SPIB	7.0	0.0
SPIC	10.0	0.0
SPO11	56.0	0.0
SPZ1	8.0	0.0
SREBF1	88.0	0.0
SREBF2	81.0	0.0
SRF	71.0	0.0
SRRM1	86.0	0.0
SRRT	76.0	0.0
SRSF1	92.0	6.0
SRSF2	100.0	6.0
SRSF3	86.0	0.0
SRSF5	90.0	0.0
SRSF6	76.0	0.0
SRSF9	61.0	0.0
SRY	2.0	0.0
SS18L1	75.0	0.0
SSB	74.0	0.0
SSBP2	91.0	0.0
SSBP3	73.0	0.0
SSBP4	66.0	0.0
SSRP1	79.0	2.0
STAT1	102.0	0.0
STAT2	64.0	0.0
STAT3	98.0	1447.0
STAT4	35.0	0.0
STAT5A	42.0	0.0
STAT5B	65.0	0.0
STAT6	56.0	0.0
SUB1	87.0	0.0
SUFU	77.0	0.0
SUGP1	84.0	0.0
SUPT16H	4.0	0.0
SUPT4H1	5.0	0.0
SUPT5H	7.0	0.0
SUPT6H	8.0	0.0
SUV39H2	8.0	0.0
SUZ12	97.0	11427.0
SYT1	48.0	0.0
T	36.0	0.0
TADA3	82.0	0.0
TAF1	40.0	2.0
TAF10	82.0	0.0
TAF11	75.0	0.0
TAF12	79.0	0.0
TAF13	65.0	0.0
TAF15	89.0	0.0
TAF1A	63.0	0.0
TAF1B	74.0	0.0
TAF1C	72.0	0.0
TAF4A	3.0	0.0
TAF4B	88.0	0.0
TAF5	92.0	0.0
TAF5L	101.0	0.0
TAF6	76.0	0.0
TAF6L	68.0	0.0
TAF7	59.0	0.0
TAF9	98.0	0.0
TAL1	48.0	1.0
TAL2	57.0	0.0
TARBP2	88.0	0.0
TARDBP	88.0	0.0
TAX1BP3	85.0	0.0
TBL1X	61.0	0.0
TBP	81.0	9420.0
TBPL1	88.0	0.0
TBR1	27.0	0.0
TBX1	36.0	0.0
TBX15	47.0	0.0
TBX18	54.0	0.0
TBX19	3.0	0.0
TBX2	40.0	0.0
TBX20	63.0	0.0
TBX21	49.0	0.0
TBX3	86.0	4203.0
TBX4	36.0	0.0
TBX5	20.0	0.0
TBX6	22.0	0.0
TCEA1	98.0	0.0
TCEA3	67.0	0.0
TCEB1	9.0	0.0
TCEB2	6.0	0.0
TCEB3	3.0	0.0
TCERG1	92.0	0.0
TCF12	86.0	13349.0
TCF19	56.0	0.0
TCF20	24.0	0.0
TCF21	32.0	0.0
TCF3	79.0	11076.0
TCF4	89.0	0.0
TCF7	51.0	0.0
TCF7L1	75.0	0.0
TCF7L2	73.0	0.0
TCFCP2L1	17.0	1987.0
TCFL5	71.0	0.0
TCOF1	72.0	0.0
TEAD1	85.0	0.0
TEAD2	58.0	0.0
TEAD3	46.0	0.0
TEAD4	61.0	0.0
TEF	86.0	0.0
TFAP2A	56.0	0.0
TFAP2B	28.0	0.0
TFAP2C	49.0	0.0
TFAP2D	13.0	0.0
TFAP2E	29.0	0.0
TFAP4	80.0	0.0
TFCP2	68.0	0.0
TFCP2L1	67.0	0.0
TFDP1	90.0	0.0
TFDP2	97.0	0.0
TFE3	57.0	1128.0
TFEB	81.0	0.0
TGFB1	42.0	0.0
TGFB1I1	27.0	0.0
TGIF1	69.0	4221.0
TGIF2	86.0	2145.0
TGIF2LX1	2.0	0.0
TH1L	3.0	0.0
THRA	62.0	0.0
THRAP3	99.0	0.0
THRB	59.0	0.0
TIAL1	94.0	0.0
TIMELESS	72.0	0.0
TIP60	0.0	705.0
TLE1	79.0	0.0
TLE2	29.0	0.0
TLE3	59.0	0.0
TLE6	66.0	0.0
TLR4	4.0	0.0
TLX1	36.0	0.0
TLX2	50.0	0.0
TLX3	42.0	0.0
TMF1	88.0	0.0
TNF	5.0	0.0
TNFAIP3	86.0	0.0
TOB1	95.0	0.0
TOE1	72.0	0.0
TOP2B	69.0	0.0
TOPORS	90.0	0.0
TOX2	39.0	0.0
TOX3	52.0	0.0
TOX4	90.0	0.0
TRERF1	67.0	0.0
TRIB3	77.0	0.0
TRIM13	67.0	0.0
TRIM21	16.0	0.0
TRIM24	80.0	0.0
TRIM25	85.0	0.0
TRIM27	80.0	0.0
TRIM28	94.0	5353.0
TRIM32	61.0	0.0
TRIM33	83.0	0.0
TRIP11	68.0	0.0
TRIP13	88.0	0.0
TRIP4	116.0	0.0
TRIP6	44.0	0.0
TRP53	84.0	0.0
TRP53BP1	88.0	0.0
TRP63	8.0	0.0
TRP73	52.0	0.0
TRPS1	64.0	0.0
TRRAP	80.0	0.0
TSC22D3	37.0	0.0
TSC22D4	57.0	0.0
TSG101	89.0	0.0
TSHZ3	37.0	0.0
TTF1	69.0	0.0
TTF2	59.0	0.0
TUBA1A	84.0	0.0
TULP3	77.0	0.0
TWIST1	41.0	0.0
TWIST2	38.0	0.0
UBE2K	79.0	0.0
UBP1	75.0	0.0
UBTF	67.0	0.0
UIMC1	75.0	0.0
UPF1	79.0	0.0
USF1	82.0	0.0
USF2	71.0	0.0
UTF1	70.0	14299.0
VAX2	45.0	0.0
VDR	38.0	0.0
VEZF1	69.0	0.0
VGLL2	45.0	0.0
VHL	75.0	0.0
VSX1	55.0	0.0
VSX2	23.0	718.0
WBP11	87.0	0.0
WBP7	10.0	0.0
WHSC1	9.0	0.0
WHSC1L1	7.0	0.0
WHSC2	14.0	0.0
WNT1	43.0	0.0
WNT5A	37.0	0.0
WT1	40.0	0.0
WWP1	96.0	0.0
WWTR1	74.0	0.0
XAB2	79.0	0.0
XBP1	71.0	0.0
XPC	85.0	0.0
XRCC3	72.0	0.0
XRCC5	96.0	0.0
XRCC6	84.0	0.0
YAF2	7.0	0.0
YBX1	81.0	0.0
YEATS2	85.0	0.0
YEATS4	84.0	84.0
YY1	101.0	8454.0
ZBTB10	69.0	0.0
ZBTB16	56.0	0.0
ZBTB17	88.0	0.0
ZBTB2	72.0	5777.0
ZBTB20	7.0	0.0
ZBTB22	46.0	0.0
ZBTB24	83.0	0.0
ZBTB3	42.0	0.0
ZBTB32	5.0	0.0
ZBTB33	53.0	0.0
ZBTB38	71.0	0.0
ZBTB39	61.0	0.0
ZBTB43	75.0	0.0
ZBTB48	64.0	0.0
ZBTB7A	40.0	0.0
ZBTB7B	53.0	0.0
ZBTB9	81.0	0.0
ZDHHC13	82.0	0.0
ZDHHC15	48.0	0.0
ZDHHC16	83.0	0.0
ZDHHC6	98.0	0.0
ZEB1	74.0	0.0
ZEB2	67.0	0.0
ZFAND3	79.0	0.0
ZFHX3	94.0	0.0
ZFML	7.0	0.0
ZFP11	99.0	0.0
ZFP110	78.0	0.0
ZFP111	47.0	0.0
ZFP12	89.0	0.0
ZFP128	46.0	0.0
ZFP13	79.0	0.0
ZFP143	105.0	2019.0
ZFP148	102.0	0.0
ZFP161	9.0	0.0
ZFP180	79.0	0.0
ZFP191	8.0	0.0
ZFP217	78.0	9247.0
ZFP219	95.0	0.0
ZFP236	54.0	0.0
ZFP263	76.0	0.0
ZFP275	47.0	0.0
ZFP276	82.0	0.0
ZFP277	87.0	0.0
ZFP28	81.0	0.0
ZFP280B	60.0	0.0
ZFP281	75.0	13681.0
ZFP292	83.0	0.0
ZFP296	46.0	0.0
ZFP30	60.0	0.0
ZFP326	78.0	0.0
ZFP335	86.0	0.0
ZFP354A	55.0	0.0
ZFP36	62.0	0.0
ZFP36L1	57.0	0.0
ZFP384	85.0	3265.0
ZFP385A	37.0	0.0
ZFP398	100.0	0.0
ZFP410	84.0	0.0
ZFP42	69.0	9578.0
ZFP423	50.0	0.0
ZFP446	67.0	0.0
ZFP462	20.0	0.0
ZFP467	63.0	0.0
ZFP473	65.0	0.0
ZFP488	13.0	0.0
ZFP512	70.0	0.0
ZFP513	86.0	0.0
ZFP523	88.0	0.0
ZFP524	60.0	0.0
ZFP592	64.0	0.0
ZFP593	74.0	0.0
ZFP623	102.0	0.0
ZFP64	84.0	0.0
ZFP641	30.0	0.0
ZFP661	96.0	0.0
ZFP688	83.0	0.0
ZFP764	60.0	0.0
ZFP768	70.0	0.0
ZFP82	78.0	0.0
ZFP91	77.0	0.0
ZFPM1	62.0	0.0
ZFPM2	43.0	0.0
ZFX	69.0	3249.0
ZHX2	54.0	0.0
ZHX3	77.0	0.0
ZIC1	37.0	0.0
ZIC2	72.0	2642.0
ZIC3	58.0	2254.0
ZKSCAN17	75.0	0.0
ZKSCAN4	46.0	0.0
ZKSCAN6	71.0	0.0
ZMYM2	83.0	0.0
ZMYND11	66.0	0.0
ZNRD1	109.0	0.0
ZSCAN10	47.0	0.0
ZSCAN2	54.0	0.0
ZSCAN21	63.0	0.0
ZSCAN4C	4.0	0.0
ZSWIM4	67.0	0.0
ZZZ3	100.0	0.0
